feature_id	Naive_WT_REP1	Naive_WT_REP2	D3_WT_REP1	D3_WT_REP2	D5_WT_REP1	D5_WT_REP2	D8_WT_TE_Exp2_REP1	D8_WT_TE_Exp2_REP2	D8_WT_TE_Exp2_REP3
Interval_79480	759	1011	341	223	718	722	349	446	683
Interval_79523	1259	1651	241	123	1056	1067	534	623	847
Interval_79549	5	3	16	13	4	2	0	1	2
Interval_79565	18	32	11	2	23	23	12	12	9
Interval_79578	1418	1980	652	400	1316	1424	878	1014	1238
Interval_79605	20	33	250	179	196	138	17	31	32
Interval_79626	32	47	92	56	38	34	12	9	29
Interval_79660	334	446	152	75	306	311	144	174	214
Interval_79667	5	8	17	13	20	11	2	3	2
Interval_79674	29	28	15	11	21	18	5	5	10
Interval_79780	15	19	75	50	63	71	35	32	51
Interval_79784	1	5	43	33	28	25	19	15	20
Interval_79788	51	96	22	17	62	54	28	38	39
Interval_79868	14	22	370	222	425	365	76	92	122
Interval_79889	3	8	16	10	22	22	9	13	13
Interval_79953	168	202	55	33	50	52	7	9	10
Interval_80034	72	117	3	0	91	86	19	28	22
Interval_80061	2	1	8	6	0	0	0	0	1
Interval_80062	11	25	20	11	15	19	6	5	8
Interval_80067	8	7	4	0	15	10	1	12	16
Interval_80156	108	171	4	3	8	15	5	4	2
Interval_80184	100	154	9	3	4	6	3	3	4
Interval_80187	3	6	1	3	1	0	0	0	0
Interval_80198	230	316	117	52	266	233	120	155	211
Interval_80218	32	44	79	52	436	362	167	215	276
Interval_80255	30	32	9	7	16	22	12	16	17
Interval_80275	304	374	4	2	11	9	3	2	4
Interval_80280	43	67	10	3	29	30	7	6	4
Interval_80298	92	165	59	44	357	345	211	243	293
Interval_80303	19	35	5	5	26	19	17	13	13
Interval_80305	91	137	72	44	365	360	44	81	85
Interval_80352	1	1	88	54	48	47	25	30	37
Interval_80360	789	1030	288	133	622	617	298	315	417
Interval_80390	60	86	26	19	59	58	31	38	52
Interval_80465	456	663	159	95	416	410	200	248	391
Interval_80485	39	48	14	12	40	45	20	24	27
Interval_80534	7	10	3	5	91	80	80	94	106
Interval_80538	8	7	11	2	5	5	1	0	3
Interval_80547	14	16	9	5	9	12	14	11	6
Interval_80557	185	286	148	82	231	251	134	148	179
Interval_80567	5	6	48	28	54	44	16	22	25
Interval_80578	135	213	56	31	138	145	73	84	120
Interval_80593	72	121	27	9	38	35	29	17	25
Interval_80595	2	2	3	1	3	3	3	1	4
Interval_80661	7	12	248	147	107	87	38	45	44
Interval_80677	20	26	7	8	24	24	11	15	16
Interval_80694	12	17	0	0	0	1	1	0	0
Interval_80747	77	106	3	1	10	9	6	7	10
Interval_80808	700	934	480	288	929	848	301	381	479
Interval_80849	124	183	30	22	198	231	221	222	262
Interval_80867	2	1	32	26	38	42	13	17	17
Interval_80927	9	28	11	4	11	21	10	7	15
Interval_80932	240	376	92	71	201	223	90	98	146
Interval_80955	45	54	25	20	37	30	11	12	13
Interval_80983	11	14	0	2	1	3	0	2	1
Interval_80994	138	222	193	128	55	57	8	11	20
Interval_81006	115	146	97	48	66	62	15	10	16
Interval_81011	16	25	10	4	14	14	7	6	6
Interval_81067	254	350	51	25	27	43	3	11	10
Interval_81095	36	66	22	12	28	40	34	21	43
Interval_81180	3	8	71	32	1	4	0	0	1
Interval_81247	39	63	40	33	23	23	6	2	9
Interval_81250	615	692	195	108	517	526	220	227	390
Interval_81252	23	31	11	6	18	27	19	22	24
Interval_81313	7	13	6	2	28	33	61	48	71
Interval_81314	2	2	57	30	12	7	0	2	0
Interval_81330	358	524	145	112	342	370	194	193	245
Interval_81390	49	58	6	3	9	15	2	1	3
Interval_81410	172	245	81	61	137	157	98	101	114
Interval_81414	43	64	4	5	8	7	2	4	5
Interval_81438	245	286	6	3	3	4	2	3	1
Interval_81500	7	3	55	33	138	117	35	45	45
Interval_81504	1	2	35	16	4	4	0	2	0
Interval_81506	19	26	68	56	108	111	35	45	34
Interval_81515	1	4	79	43	41	35	9	5	16
Interval_81518	4	7	61	25	5	4	1	0	1
Interval_81525	4	7	109	67	111	97	19	18	9
Interval_81549	7	8	56	41	106	79	16	12	12
Interval_81562	22	33	13	8	21	23	14	7	5
Interval_81586	7	5	149	88	114	105	76	69	95
Interval_81644	17	29	277	186	720	747	335	407	487
Interval_81650	40	53	15	10	113	122	85	90	97
Interval_81665	19	25	61	30	7	6	2	2	2
Interval_81690	33	61	82	35	39	42	7	7	9
Interval_81741	17	27	13	14	32	38	5	5	11
Interval_81745	4	11	47	15	84	73	48	49	65
Interval_81772	103	165	41	31	68	89	71	59	77
Interval_81811	10	7	124	80	7	6	1	1	1
Interval_81823	242	330	84	49	158	162	81	80	133
Interval_81829	2	5	66	24	4	5	0	3	0
Interval_81904	7	6	104	71	12	10	6	8	17
Interval_81906	6	4	8	2	38	45	42	47	65
Interval_81921	10	13	20	16	164	158	81	104	144
Interval_81926	311	428	171	126	765	802	415	504	545
Interval_81962	25	26	5	1	0	2	0	2	1
Interval_81969	29	33	120	81	156	145	25	28	15
Interval_81981	9	15	67	42	14	19	2	5	9
Interval_81987	11	11	41	24	129	127	150	178	205
Interval_82033	17	16	76	45	17	17	1	3	1
Interval_82125	230	331	120	61	215	223	107	123	167
Interval_82135	5	11	55	18	71	72	43	52	58
Interval_82156	192	219	10	13	17	24	1	4	1
Interval_82188	2	3	100	59	6	3	0	4	0
Interval_82222	7	10	38	30	2	3	3	5	1
Interval_82252	29	46	72	41	52	47	10	9	9
Interval_82331	9	14	195	119	458	464	233	248	320
Interval_82332	12	21	123	52	73	87	26	27	39
Interval_82345	0	5	10	3	4	2	0	1	1
Interval_82452	7	5	0	1	1	1	0	0	3
Interval_82461	17	17	4	1	61	90	41	47	54
Interval_82480	40	50	5	7	14	17	4	8	10
Interval_82486	63	72	17	7	23	34	13	15	10
Interval_82669	96	130	28	13	165	174	116	137	162
Interval_82681	27	49	18	4	22	32	10	19	21
Interval_82715	8	15	69	31	355	399	283	295	340
Interval_82764	48	62	39	29	4	6	2	4	3
Interval_82843	6	5	4	1	8	15	14	10	16
Interval_82864	274	357	170	107	405	391	164	156	302
Interval_82893	312	439	111	64	418	426	167	199	334
Interval_82923	8	19	89	46	19	22	0	3	2
Interval_82936	3	6	105	52	50	65	23	22	19
Interval_82971	57	82	3	6	5	4	0	0	0
Interval_82982	226	330	95	55	160	176	126	166	178
Interval_82988	2	2	80	40	7	6	2	5	5
Interval_83022	121	158	45	38	89	99	73	79	56
Interval_83051	252	352	6	4	8	15	1	1	1
Interval_83071	2	2	15	11	2	0	0	1	0
Interval_83086	71	124	11	8	3	8	3	3	1
Interval_83097	20	26	66	59	58	45	21	32	21
Interval_83135	1	4	148	75	32	26	7	9	21
Interval_83140	64	73	227	137	638	705	367	467	521
Interval_83153	2	3	1	3	2	2	1	2	0
Interval_83188	15	36	5	9	10	9	9	7	11
Interval_83190	77	89	30	24	48	47	20	28	33
Interval_83212	155	214	81	49	169	176	56	53	75
Interval_83233	1	9	65	19	8	7	4	7	2
Interval_83275	374	565	117	78	258	282	140	167	223
Interval_83290	6	5	55	32	6	4	1	0	3
Interval_83300	190	209	9	8	33	49	38	36	45
Interval_83321	583	817	261	169	633	725	391	372	610
Interval_83389	103	183	16	9	6	4	6	3	2
Interval_83423	25	32	244	167	660	716	134	161	233
Interval_83459	74	81	3	1	6	5	0	1	0
Interval_83464	273	276	4	1	29	37	3	2	2
Interval_83466	140	183	32	17	37	26	5	8	11
Interval_83480	21	21	87	53	20	47	6	4	11
Interval_83485	12	22	95	59	33	24	7	0	2
Interval_83505	8	8	69	26	14	14	5	4	1
Interval_83571	354	404	32	20	29	32	8	7	8
Interval_83660	56	61	33	26	59	52	32	32	33
Interval_83677	103	164	21	8	10	17	3	5	7
Interval_83698	291	451	133	77	275	341	144	168	209
Interval_83714	125	143	14	13	14	11	2	0	2
Interval_83754	36	39	19	12	14	11	8	5	8
Interval_83757	2	11	41	33	12	9	3	1	2
Interval_83776	12	19	106	55	28	17	14	9	11
Interval_83858	23	31	98	58	193	204	34	58	64
Interval_83888	2	16	161	85	313	321	175	183	263
Interval_83899	3	5	23	16	30	30	18	23	30
Interval_83916	14	28	8	9	7	7	3	6	5
Interval_83923	9	14	33	32	21	25	0	5	3
Interval_83940	642	816	351	232	953	920	480	506	662
Interval_83968	19	27	4	2	33	28	71	57	52
Interval_83973	1324	1551	410	259	1084	1098	581	587	844
Interval_83992	4	7	3	4	1	3	3	4	6
Interval_84164	13	32	8	8	8	8	2	1	3
Interval_84214	19	29	48	17	17	14	2	2	4
Interval_84223	115	141	41	29	128	122	72	56	115
Interval_84231	88	143	25	22	64	71	47	40	47
Interval_84243	12	18	60	41	45	43	18	9	16
Interval_84250	12	19	10	4	15	19	10	3	15
Interval_84315	6	9	71	55	87	63	30	35	34
Interval_84332	6	10	47	35	7	5	2	3	4
Interval_84348	7	8	38	25	7	10	3	2	2
Interval_84404	16	24	3	3	10	6	8	12	9
Interval_84422	7	11	13	10	4	7	1	1	3
Interval_84458	83	103	5	5	1	1	1	1	1
Interval_84490	1	4	0	1	0	2	0	0	1
Interval_84525	16	22	24	17	12	12	1	5	5
Interval_84542	21	29	2	3	3	2	1	2	0
Interval_84590	10	13	247	131	601	590	360	388	448
Interval_84629	55	88	4	1	5	6	2	0	2
Interval_84654	0	1	36	19	7	18	2	6	5
Interval_84659	0	4	101	57	9	7	0	0	1
Interval_84673	447	591	253	164	450	478	233	223	341
Interval_84684	251	346	112	59	216	263	105	109	183
Interval_84690	3	9	8	7	5	4	2	4	6
Interval_84700	75	100	38	26	66	51	26	39	60
Interval_84730	240	260	145	76	208	200	14	23	43
Interval_84734	22	32	96	57	193	216	81	74	96
Interval_84779	11	31	3	0	4	2	2	1	1
Interval_84854	195	294	106	61	173	212	91	113	131
Interval_84862	1149	1348	420	238	1062	1047	496	521	727
Interval_84868	1	5	44	34	8	4	2	3	1
Interval_84872	2	4	25	19	9	12	7	4	10
Interval_84882	632	870	240	144	484	534	284	265	362
Interval_84954	2	2	222	125	34	22	19	16	12
Interval_84964	77	109	2	3	5	6	0	0	0
Interval_85070	3	7	73	59	37	39	3	4	1
Interval_85117	882	1213	235	144	598	678	417	474	583
Interval_85149	5	24	79	54	14	11	16	17	6
Interval_85152	172	228	113	79	223	252	158	133	165
Interval_85210	21	30	6	4	25	17	9	9	11
Interval_85269	20	31	10	5	26	23	8	14	8
Interval_85280	339	435	36	20	298	333	126	175	179
Interval_85283	2	6	7	3	7	10	4	2	4
Interval_85312	3	6	2	0	3	5	3	3	0
Interval_85344	4	3	62	37	42	37	7	5	5
Interval_85356	480	679	213	113	480	551	303	314	391
Interval_85391	3	3	4	8	4	9	2	2	1
Interval_85422	5	6	50	38	4	3	0	1	0
Interval_85424	34	40	9	8	15	22	21	11	8
Interval_85444	419	590	138	91	290	312	213	173	245
Interval_85446	401	566	160	89	307	327	168	154	221
Interval_85450	378	564	134	96	280	333	172	165	207
Interval_85463	9	8	80	47	40	37	9	14	16
Interval_85491	3	3	50	29	6	10	9	10	6
Interval_85504	7	8	3	6	60	65	175	153	186
Interval_85577	3	6	113	67	2	5	2	2	1
Interval_85604	13	8	259	180	69	60	33	25	24
Interval_85639	0	3	56	33	2	1	0	0	0
Interval_85677	476	713	145	81	269	281	156	174	199
Interval_85709	75	110	4	3	4	13	0	2	3
Interval_85725	9	8	4	4	18	17	4	4	1
Interval_85758	336	564	115	58	286	326	124	137	177
Interval_85815	418	498	25	18	133	166	155	196	221
Interval_85863	115	171	30	17	20	20	3	4	4
Interval_85864	105	141	20	18	20	23	7	6	5
Interval_85923	16	26	311	189	45	52	9	7	10
Interval_85934	12	2	43	24	4	7	2	0	1
Interval_85953	2	2	215	115	18	10	2	2	0
Interval_85967	213	264	21	22	54	41	3	7	8
Interval_86029	22	36	36	27	25	18	5	2	3
Interval_86052	381	479	211	101	405	408	195	205	320
Interval_86067	231	305	83	53	178	176	138	153	187
Interval_86087	328	426	127	76	273	319	117	132	183
Interval_86108	624	849	194	123	344	463	232	232	320
Interval_86115	119	174	72	42	163	166	90	90	66
Interval_86120	14	38	6	6	9	18	4	6	9
Interval_86123	387	550	250	164	595	628	289	306	496
Interval_86133	35	55	21	17	56	51	14	21	26
Interval_86144	3	7	29	16	3	6	0	1	0
Interval_86146	137	202	113	40	138	140	100	90	106
Interval_86149	23	36	79	46	251	216	171	184	225
Interval_86160	7	3	31	18	103	102	28	35	26
Interval_86196	0	8	77	39	131	131	11	8	9
Interval_86205	1	4	131	82	58	31	6	2	4
Interval_86228	34	37	51	26	221	248	186	214	312
Interval_86267	20	26	112	76	242	264	280	307	344
Interval_86277	2	4	41	24	8	11	4	1	2
Interval_86292	3	2	2	1	1	2	0	0	3
Interval_86314	38	47	16	11	24	21	11	13	16
Interval_86336	35	52	14	12	29	34	12	17	10
Interval_86414	100	158	34	21	44	51	38	27	44
Interval_86470	490	746	187	99	431	448	266	286	348
Interval_86498	20	32	13	11	30	28	14	12	12
Interval_86502	13	28	7	9	14	20	7	8	5
Interval_86525	33	53	25	13	25	34	13	19	23
Interval_86586	239	341	88	39	200	195	94	102	112
Interval_86617	7	27	6	5	15	13	9	5	6
Interval_86712	261	357	108	71	194	223	130	117	150
Interval_86721	1	4	1	2	1	2	0	0	0
Interval_86731	446	670	175	109	452	515	249	241	285
Interval_86765	7	7	108	59	54	77	27	28	23
Interval_86817	3	2	108	57	56	55	2	5	2
Interval_86907	961	1242	314	185	757	814	434	444	657
Interval_86932	22	28	8	10	21	40	40	27	28
Interval_86954	277	387	24	23	50	69	10	20	23
Interval_86973	422	558	158	97	310	376	134	151	214
Interval_86984	96	140	40	19	120	100	49	63	80
Interval_86989	81	119	35	18	72	91	37	52	50
Interval_87061	7	7	2	0	2	1	1	1	1
Interval_87067	3	6	54	31	37	33	36	48	45
Interval_87073	16	17	5	5	7	8	4	9	11
Interval_87090	2	3	3	2	2	1	1	2	2
Interval_87157	95	158	41	16	69	69	21	36	38
Interval_87172	11	21	18	8	5	8	3	1	2
Interval_87216	158	270	20	10	26	15	9	11	9
Interval_87238	239	315	126	79	207	205	111	145	187
Interval_87242	284	397	18	12	116	127	45	56	77
Interval_87368	57	52	27	21	70	58	27	27	34
Interval_87406	1	3	35	22	18	11	3	2	0
Interval_87454	68	79	91	63	80	67	13	14	13
Interval_87485	1371	1620	461	252	1221	1228	722	734	911
Interval_87504	360	448	91	56	118	91	17	16	32
Interval_87514	471	735	172	107	348	329	168	177	258
Interval_87563	43	40	8	9	29	34	11	17	15
Interval_87584	291	425	116	85	249	267	89	111	165
Interval_87670	13	15	26	11	9	15	4	4	9
Interval_87716	3	2	4	4	8	13	3	0	1
Interval_87729	224	332	80	53	181	215	62	84	106
Interval_87742	65	97	31	25	52	67	32	53	61
Interval_87759	96	143	5	8	139	158	183	196	243
Interval_87794	18	21	47	30	13	12	7	2	6
Interval_87816	275	408	94	58	249	292	161	142	189
Interval_87836	36	52	97	68	21	14	26	4	15
Interval_87853	70	113	201	123	716	693	238	262	373
Interval_87887	8	10	73	37	106	95	25	12	30
Interval_87931	116	155	2	0	1	7	6	1	5
Interval_87971	797	1099	212	114	517	582	365	351	546
Interval_87978	45	54	165	80	69	52	7	6	9
Interval_88036	506	742	276	159	721	664	279	295	537
Interval_88045	5	7	0	2	1	3	111	95	3
Interval_88047	14	29	77	43	79	57	53	30	38
Interval_88085	15	23	76	57	35	35	5	7	11
Interval_88153	8	5	111	55	4	3	2	2	2
Interval_88183	4	8	39	22	12	14	4	2	5
Interval_88185	154	151	20	15	30	32	7	6	10
Interval_88205	46	73	3	1	14	8	1	7	5
Interval_88266	89	112	30	25	51	53	15	21	30
Interval_88288	23	31	15	6	16	16	5	10	8
Interval_88303	37	43	15	8	32	33	20	12	16
Interval_88310	32	66	39	29	127	118	153	132	156
Interval_88365	14	38	18	5	22	31	14	12	12
Interval_88367	303	406	57	42	130	135	24	21	32
Interval_88396	384	525	137	117	413	405	278	251	359
Interval_88404	26	34	15	15	343	339	451	489	647
Interval_88456	14	22	54	30	73	73	5	10	9
Interval_88468	280	371	6	12	75	86	17	18	16
Interval_88472	10	38	12	10	17	28	10	6	11
Interval_88529	44	62	169	112	280	269	204	208	251
Interval_88531	25	53	113	64	171	138	113	124	152
Interval_88560	21	18	7	5	6	6	3	0	2
Interval_88572	24	45	12	10	18	15	7	15	10
Interval_88596	111	164	23	10	18	28	2	7	3
Interval_88614	388	548	162	122	352	405	194	198	248
Interval_88633	7	7	82	47	14	4	4	2	1
Interval_88636	5	12	13	5	6	5	5	4	3
Interval_88640	8	30	2	3	7	10	6	3	1
Interval_88684	77	110	39	19	55	65	19	36	41
Interval_88696	32	41	14	12	30	18	10	10	14
Interval_88766	875	1132	382	260	931	966	470	477	841
Interval_88771	509	680	222	127	426	465	139	174	246
Interval_88794	3	7	113	63	147	126	50	37	43
Interval_88797	23	40	17	14	34	39	18	19	17
Interval_88829	30	48	1	3	23	33	72	55	69
Interval_88842	721	930	316	185	805	857	358	354	508
Interval_88878	203	322	103	47	203	266	132	128	154
Interval_88881	10	15	50	45	26	21	2	2	2
Interval_88911	284	363	143	73	340	360	182	205	220
Interval_88965	46	71	9	9	20	15	11	9	8
Interval_89001	334	484	147	93	316	344	162	191	225
Interval_89056	49	87	131	105	65	33	7	5	2
Interval_89057	45	60	65	43	53	43	7	9	11
Interval_89138	21	28	17	10	26	27	18	12	9
Interval_89206	230	330	95	66	208	233	124	134	174
Interval_89243	156	202	62	32	136	135	58	57	110
Interval_89271	6	10	177	119	39	36	7	2	13
Interval_89274	38	56	220	119	396	353	98	107	156
Interval_89275	5	0	58	34	3	9	1	1	2
Interval_89277	11	5	165	107	51	37	9	6	12
Interval_89278	12	28	132	63	42	51	31	31	32
Interval_89279	4	3	6	6	5	2	1	0	1
Interval_89280	5	9	119	76	38	23	8	6	8
Interval_89364	22	35	12	5	18	17	5	17	11
Interval_89512	24	49	15	19	31	36	20	24	29
Interval_89532	14	18	9	8	13	16	4	9	14
Interval_89547	2	4	1	3	22	26	37	38	41
Interval_89565	8	14	41	33	8	8	1	1	4
Interval_89619	236	401	115	91	212	215	101	104	168
Interval_89632	24	43	42	21	8	7	1	2	2
Interval_89668	226	329	35	17	66	64	18	15	12
Interval_89671	317	545	177	105	350	365	227	247	294
Interval_89688	9	23	9	4	21	17	7	18	8
Interval_89711	13	29	16	5	22	26	5	6	13
Interval_89725	17	25	10	9	30	16	10	12	19
Interval_89746	48	56	80	44	17	10	4	8	2
Interval_89759	130	221	20	6	28	24	14	9	7
Interval_89811	115	139	14	16	10	17	3	3	2
Interval_89845	246	317	12	14	110	122	79	67	119
Interval_89846	359	400	199	112	418	465	233	274	333
Interval_89905	25	38	200	132	316	287	51	55	74
Interval_90006	601	868	274	177	739	730	375	365	512
Interval_90013	302	402	49	29	458	537	247	325	424
Interval_90032	717	966	367	237	969	975	414	400	609
Interval_90169	264	391	97	72	220	192	150	126	194
Interval_90223	61	94	1	4	9	6	2	1	2
Interval_90264	158	239	157	66	165	188	39	28	84
Interval_90268	391	580	219	133	418	482	207	219	261
Interval_90280	795	1135	315	191	809	867	433	482	598
Interval_90288	330	451	158	89	409	468	186	194	276
Interval_90331	127	157	55	32	139	135	74	62	89
Interval_90334	261	363	176	97	367	326	180	215	230
Interval_90382	1029	1606	539	352	1092	1145	575	600	777
Interval_90397	79	94	22	13	192	200	170	154	175
Interval_90482	8	9	12	5	5	14	5	6	6
Interval_90513	169	261	77	54	122	135	91	108	157
Interval_90562	17	26	2	5	8	11	8	11	3
Interval_90568	23	38	184	94	48	58	28	33	27
Interval_90577	358	558	180	139	499	515	197	181	276
Interval_90599	163	216	94	50	957	1024	591	717	862
Interval_90636	9	10	172	92	118	112	31	40	39
Interval_90650	12	20	230	141	344	369	93	84	107
Interval_90652	11	6	145	108	105	98	30	39	31
Interval_90654	2	1	3	2	4	1	1	0	0
Interval_90672	5	6	225	132	251	257	52	51	60
Interval_90682	6	8	91	67	65	63	28	25	27
Interval_90825	6	13	6	5	4	1	2	2	2
Interval_90854	3	7	1	0	2	1	1	1	0
Interval_90932	36	63	185	91	32	43	41	36	39
Interval_90957	51	71	11	9	79	88	11	15	31
Interval_90970	281	404	149	98	314	321	222	257	303
Interval_90989	17	23	8	6	18	18	2	4	10
Interval_90996	14	23	215	140	602	566	282	357	377
Interval_91015	61	122	41	32	104	103	59	69	75
Interval_91024	1	1	31	24	122	101	17	22	16
Interval_91090	4	9	57	31	25	17	2	4	1
Interval_91112	19	28	15	2	16	17	9	14	10
Interval_91196	2	11	30	16	57	72	65	47	58
Interval_91254	169	228	79	41	89	105	50	52	46
Interval_91312	35	58	72	42	17	18	4	11	2
Interval_91335	2	5	8	0	2	2	1	0	0
Interval_91373	8	5	3	5	0	1	0	0	1
Interval_91392	2	5	38	28	47	37	13	13	8
Interval_91439	5	4	4	1	1	0	0	3	1
Interval_91453	25	36	15	10	17	24	9	13	10
Interval_91465	4	8	56	31	17	7	1	4	2
Interval_91490	10	7	120	95	56	58	10	10	5
Interval_91496	3	3	57	43	59	46	24	28	17
Interval_91527	19	24	12	4	10	18	12	8	9
Interval_91552	251	438	116	67	295	278	168	140	197
Interval_91580	2193	2713	869	573	1611	1554	749	847	1282
Interval_91600	1	3	1	2	1	1	0	0	1
Interval_91601	1080	1425	378	253	953	995	522	543	762
Interval_91646	15	23	10	7	9	17	11	10	8
Interval_91665	11	14	14	5	13	15	3	1	5
Interval_91690	139	159	21	20	33	27	4	9	4
Interval_91692	1	6	2	0	0	1	0	1	0
Interval_91693	21	34	82	51	11	10	0	4	1
Interval_91705	38	57	48	30	13	21	3	2	6
Interval_91786	15	30	13	7	23	20	20	14	13
Interval_91822	501	690	305	167	597	670	271	261	471
Interval_91904	33	61	45	32	39	19	1	0	3
Interval_91968	27	48	193	123	63	56	4	21	19
Interval_91995	163	217	81	50	21	16	8	8	10
Interval_91999	120	167	11	10	26	36	7	8	6
Interval_92013	4	13	8	8	12	8	2	1	0
Interval_92027	13	18	229	155	369	362	76	96	79
Interval_92053	43	61	20	6	52	32	21	20	22
Interval_92063	17	24	4	7	12	12	5	3	6
Interval_92086	2	3	28	12	57	79	49	60	66
Interval_92100	53	94	17	13	13	11	1	1	2
Interval_92127	94	105	16	5	11	3	7	7	4
Interval_92167	20	36	13	9	18	19	16	15	18
Interval_92169	1	1	73	44	1	4	2	1	0
Interval_92186	2	5	89	40	15	15	2	1	3
Interval_92199	42	71	23	14	32	46	23	24	16
Interval_92257	25	47	48	24	275	283	125	140	133
Interval_92325	4	12	15	9	85	94	26	28	24
Interval_92395	33	63	17	12	52	41	20	21	28
Interval_92400	76	133	72	45	134	134	89	99	118
Interval_92432	193	238	10	8	13	18	1	4	11
Interval_92483	123	148	30	23	14	19	3	4	2
Interval_92503	60	61	114	50	142	105	17	17	17
Interval_92519	57	74	31	16	15	18	4	8	6
Interval_92529	5	10	83	60	113	106	125	114	120
Interval_92548	465	633	171	95	365	399	216	209	275
Interval_92567	3	1	86	65	62	60	1	1	1
Interval_92572	12	15	206	126	497	498	202	203	288
Interval_92581	4	4	34	23	15	20	6	2	3
Interval_92602	2	3	56	32	12	9	1	0	2
Interval_92610	1014	1265	539	304	1154	1128	426	503	689
Interval_92614	23	32	16	10	20	20	14	14	18
Interval_92641	1	1	11	6	2	0	0	0	1
Interval_92676	63	100	8	4	2	4	3	2	7
Interval_92688	73	75	137	92	399	430	281	311	340
Interval_92712	776	967	24	12	182	186	58	71	117
Interval_92741	21	33	10	4	14	25	7	6	6
Interval_92742	80	144	23	24	41	37	28	20	28
Interval_92767	77	121	1	4	2	4	0	3	4
Interval_92779	12	18	7	3	8	10	14	19	21
Interval_92824	2	8	33	25	10	13	5	5	4
Interval_92838	81	133	13	4	8	7	2	1	3
Interval_92840	48	78	30	20	15	25	17	18	24
Interval_92871	21	30	61	48	31	28	6	7	7
Interval_92878	141	178	6	4	21	20	17	25	39
Interval_92894	28	49	17	10	45	37	35	27	24
Interval_92960	440	558	220	119	398	429	165	152	238
Interval_92976	32	30	16	12	30	23	3	6	8
Interval_92979	21	28	7	12	15	25	5	16	13
Interval_93022	410	518	150	108	320	326	141	151	198
Interval_93104	41	59	139	89	159	142	70	70	95
Interval_93105	4	11	79	54	88	61	27	32	47
Interval_93115	1	6	7	5	7	10	3	3	4
Interval_93118	5	12	22	5	79	85	62	59	91
Interval_93122	17	31	227	138	676	624	338	386	402
Interval_93125	7	11	235	120	637	565	207	273	331
Interval_93127	4	3	43	26	8	13	0	1	0
Interval_93152	0	1	1	6	0	1	1	0	0
Interval_93217	4	7	59	42	3	2	0	1	3
Interval_93242	276	333	110	76	264	281	146	161	229
Interval_93295	17	34	0	1	4	4	0	2	2
Interval_93312	97	160	4	0	8	8	10	7	10
Interval_93377	10	18	9	4	10	16	7	11	11
Interval_93415	19	24	13	7	24	23	13	13	15
Interval_93665	140	255	64	30	153	177	70	95	97
Interval_93737	73	101	1	2	2	9	0	0	0
Interval_93771	10	7	0	0	5	3	0	0	1
Interval_93815	17	19	42	28	136	123	51	48	65
Interval_93829	25	24	24	13	118	114	111	113	111
Interval_93830	35	42	13	9	32	30	26	24	39
Interval_93875	8	8	85	58	25	29	1	4	2
Interval_93881	3	8	147	110	109	109	29	36	37
Interval_93893	76	97	93	63	35	27	11	12	24
Interval_94000	13	12	5	0	1	3	0	0	0
Interval_94054	5	4	41	28	9	10	1	1	2
Interval_94065	10	21	99	74	65	55	21	22	28
Interval_94075	6	8	37	21	149	158	74	84	98
Interval_94078	402	504	233	142	565	546	223	258	271
Interval_94097	275	335	164	117	251	252	142	151	203
Interval_94106	1	6	12	2	2	2	3	0	0
Interval_94108	48	87	45	28	14	15	3	6	2
Interval_94229	43	41	65	32	325	302	112	123	169
Interval_94230	1064	1221	459	275	975	913	359	395	459
Interval_94311	10	9	1	6	1	5	3	0	1
Interval_94380	66	101	17	6	4	5	1	4	3
Interval_94484	42	68	272	185	348	276	51	62	53
